Title,Date,CNetID,Job Title,Department,Division,Affiliation,Faculty Member or Instructor?,Contact ID,Engagement Type,Which Workshop,Hear about Workshop,What Brings You In,Hear about Walk-Ins,Event Notes,Consultation Topic,How Did You Hear
09/24/2019 09:00:58 AM,,osultanescu,,Humanities Collegiate Division,HCD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:00:59 AM,,gtraugh,,Social Sciences Collegiate Division,SSCD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:00 AM,,tubb,,South Asian Languages and Civilizations,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:01 AM,,ninavmoreau,,Social Sciences Collegiate Division,SSCD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:02 AM,,kvarsbergs,,Visual Arts,HUM,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:03 AM,,egwalsh,,Divinity School,Divinity School,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:04 AM,,kcweeda,,Committee on Social Thought,HUM,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:05 AM,,sawithers,,English Language and Literature,HUM,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:06 AM,,lilyye,,Comparative Human Development,SSD,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:07 AM,,benz1,,Social Sciences Collegiate Division,SSCD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:08 AM,,zimmertj,,Humanities Collegiate Division,Humanities Collegiate Division,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
09/24/2019 09:01:09 AM,9/24/19 9:01,josephlampert,,Chicago Center for Teaching,College,Staff,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
9/30/2019 6:43:58 PM,,ejrap,,History,SSD,Grad student,FALSE,Thomas Keith,General walk-in,,,,,Client needed to be added to Canvas site as TA.,"[""Canvas""]",Signage outside the TechBar
9/30/2019 8:06:36 PM,,dnrodowick,Glen A. Lloyd Distinguished Service Professor in Cinema and Me,Cinema and Media Studies,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Client needed help using Panopto + creating video assignments in Canvas.,"[""Canvas"",""Panopto""]",Signage outside the TechBar
10/1/2019 4:01:07 PM,10/1/19 11:01,mconzen,"Professor and Chrmn., Cmte. Geog. Studies",Comm-Geographic Sciences,SSD,Faculty/Instructor,FALSE,Cheryl Walker,General walk-in,,,,,,"[""Assignments/Course Design""]",Email
10/1/2019 7:07:03 PM,10/1/19 14:07,lmvdhout,Spanish Lect.,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Scheduled consultation,,,,,Also present: Verónica Moraga <vmoraga@uchicago.edu>,"[""How to accept and display digitally a photo competition for all Spanish students""]",Been here before
10/1/2019 7:07:36 PM,10/1/19 14:07,vmoraga,Spanish Lect.,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,,"[""Canvas""]",Been here before
10/1/2019 9:35:22 PM,10/1/19 16:35,dhammadipa,,Divinity School,Divinity School,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,A reminder on how to add course readings and publish Modules. ,"[""Canvas""]",Been here before
10/1/2019 9:36:24 PM,10/1/19 16:36,kameronbloye,,College,College,Undergraduate,FALSE,Cecilia Lo,General walk-in,,,,,Canvas App shows him notifications of an unpublished assignment. He was trying to figure out how to find all his assignments. ,"[""Canvas""]",TechBar referral
10/2/2019 6:10:16 PM,10/2/19 13:10,tiffanylinguist,,Music,HUM,Grad student,FALSE,Thomas Keith,General walk-in,,,,,Client needed help with course role/being added to a course site in two Canvas sites for music courses.,"[""Canvas""]",Signage outside the TechBar
10/2/2019 6:53:58 PM,10/2/19 13:53,horatio1998,,College,College,Undergraduate,FALSE,Thomas Keith,General walk-in,,,,,Client had issues with Canvas displaying correctly in his browser.  Think the problem is an outdated version of Safari - referred to the front TechBar for further help.,"[""Browser issue"",""Canvas""]",Signage outside the TechBar
10/2/2019 8:06:28 PM,10/2/19 15:06,davidreinhart,,Linguistics,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Client needed help creating Panopto video assignments for ASL class (deaf/mute faculty) - MA helped,"[""Assignments/Course Design"",""Panopto""]",Signage outside the TechBar
10/2/2019 8:52:06 PM,10/2/19 15:52,jbunning,,Soc Sci Coll Div,SSCD,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Client needed help using Canvas email system and learning how to create Canvas assignments for his students.,"[""Assignments/Course Design"",""Canvas""]",Signage outside the TechBar
10/3/2019 3:34:14 PM,10/3/19 10:34,cainejordan,,History,SSD,Grad student,FALSE,Cheryl Walker,General walk-in,,,,,TA... Instructor having problem adding TA to a course.,"[""TA"",""Canvas""]",Signage outside the TechBar
10/3/2019 5:12:19 PM,10/3/19 12:12,bms1,,History,SSD,Grad student,FALSE,Cheryl Walker,General walk-in,,,,,"Showed him how to extract pages from a large pdf to separate into multiple items in Course Reserves.  (I know not in the Scope of Canvas)
","[""Course Reserves""]",Signage outside the TechBar
10/3/2019 5:48:17 PM,10/3/19 12:48,meghanbridget,Lecturer,Mathematics,PSD,Faculty/Instructor,FALSE,Cheryl Walker,General walk-in,,,,,,"[""Canvas""]",Signage outside the TechBar
10/3/2019 8:28:32 PM,10/3/19 15:28,wglaserg,,Booth School of Business,Booth School of Business,Grad student,FALSE,Cecilia Lo,General walk-in,,,,,Talked to him because I thought the TechBar referred him to us.  Forwarded him to Arin and back to the TechBar.,"[""OneNote ""]",Booth Tech Support
10/3/2019 8:32:08 PM,10/3/19 15:32,dhammadipa,,Divinity School,Divinity School,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,Canvas Tier 1 created an empty course shell for him. Showed him how to create a course properly. ,"[""Canvas""]",Been here before
10/3/2019 8:33:36 PM,10/3/19 15:33,rciacci ,Home,Hum Coll Div,HCD,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,"Assignment vs files. Announcements, notification. ","[""Canvas""]",Been here before
10/4/2019 3:50:11 PM,10/4/19 10:50,atoft,,Near Eastern Languages & Civilizations,HUM,Grad student,FALSE,Cheryl Walker,General walk-in,,,,,Questions on course set up.. Panopto quizzes and Canvas App.,"[""Assignments/Course Design"",""Canvas"",""Flipped Classrom"",""Panopto""]",Been here before
10/4/2019 6:45:22 PM,10/4/19 13:45,sgulliver,,College,College,Undergraduate,FALSE,Thomas Keith,General walk-in,,,,,Client thought her name wasn't showing up in a Canvas course she'd enrolled in.  Turned out she just needed to wait for the registrar's feed to go through.,"[""Canvas""]",TechBar referral
10/4/2019 7:29:28 PM,10/4/19 14:29,bshallcr,Professor,Slavic Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Client needed help making changes to her syllabus in a Canvas site.,"[""Canvas""]",Been here before
10/4/2019 9:17:14 PM,10/4/19 16:17,mkokkori,,Art History,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Departmental walk-in,,,,,Conferencing solution in Canvas for holding classes while traveling to conference in Moscow. ,"[""Canvas""]",Attended departmental walk-in
10/2/2019 11:30:00 AM,10/2/19 11:30,tgolan,,Art History,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/7/2019 2:40:02 PM,10/7/19 9:40,pwhi,"Herman C. Bernick Family Prof., Classics and the College",Classics,HUM,Faculty/Instructor,FALSE,Cheryl Walker,General walk-in,,,,,Needed assistance with Modules (Publish and unpublishing materials),"[""Canvas""]",Signage outside the TechBar
10/02/2019 11:30:01 AM,10/2/19 11:30,ddonetti,,Art History,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/02/2019 11:30:02 AM,10/2/19 11:30,mkokkori,,Art History,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/02/2019 11:30:03 AM,10/2/19 11:30,lmwilson,,Smart Museum of Art,Smart Museum of Art,Staff,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/02/2019 11:30:04 AM,10/2/19 11:30,bychang08,,Art History,HUM,Postdoc,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/02/2019 11:30:05 AM,10/2/19 11:30,yifanzou,,Art History,HUM,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/7/2019 4:19:45 PM,10/7/19 11:19,rciacci,Home,Hum Coll Div,HUM,Faculty/Instructor,FALSE,Cheryl Walker,General walk-in,,,,,Need help with adding files to the syllabus and making edits to Announcements.,"[""Canvas""]",Signage outside the TechBar
10/7/2019 6:36:22 PM,10/7/19 13:36,gpinon,,Psychology,College,Undergraduate,FALSE,Cheryl Walker,General walk-in,,,,,Student needed to remove second source from Panopto.  ,"[""Panopto""]",TechBar referral
10/7/2019 6:41:45 PM,10/7/19 13:41,jdmariategui,,Romance Languages and Literatures,HUM,Grad student,FALSE,Cecilia Lo,General walk-in,,,,,Wants to know how to email and assign homework for his own discussion sections.  Created manually added sections for him and emailed faculty and the other TA. ,"[""Canvas""]",Been here before
10/7/2019 6:51:05 PM,10/7/19 13:51,tinar,,Medicine-Gastroenterology,College,Undergraduate,FALSE,Cecilia Lo,General walk-in,,,,,Student's Safari blocked cookies and Canvas isn't passing her log-in credentials over to Panopto. This causes her to not be able to submit her ASLG 104 assignments. Was able to submit on public computer,"[""Panopto""]",Instructor Referral
10/7/2019 8:32:14 PM,10/7/19 15:32,wilhoit,,Comm: Mstr Arts/Soc Sci,SSD,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,Q about how to put DVD & VHS on reserve for students,"[""Video production""]",TechBar referral
10/7/2019 8:54:45 PM,10/7/19 15:54,zimmertj,Lecturer and Assistant Director of Undergraduate Studies,Philosophy,HUM,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,"How to set up online assignments, email students and publish announcements. ","[""Canvas""]",Heard about it during CCT New Faculty Orientation
10/8/2019 4:13:54 PM,10/8/19 11:13,cskrable,Associate Director,Chicago Studies,College,Staff,FALSE,Cecilia Lo,Scheduled consultation,,,,,With Thomas Keith (ATS) and Sabina Shaikh (ChicagoStudies).  A meeting to discuss ePortfolio and program tracking solution for Chicago Studies program. Solution: use Canvas org site to track student progress; workshop for students on how to create ePortfolio site. Chris is keen on trying new things to facilitate teaching and learning.  Possible collaboration in Summer 2020 to figure out what technology can leveraged for teachers teaching classes for the program. ,"[""Course blog""]",Direct outreach from ATS
10/8/2019 4:49:32 PM,10/8/19 11:49,weixintang,,Chemistry,PSD,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,General introduction to the features of Canvas.,"[""Assignments/Course Design"",""Canvas""]",ServiceNow ticket
10/8/2019 9:28:04 PM,10/8/19 16:28,anshumali,,Comm: Mstr Arts/Soc Sci,SSD,Faculty/Instructor,FALSE,Thomas Keith,Phone call,,,,,General intro to the features of Canvas,"[""Canvas""]",ServiceNow Ticket
10/10/2019 4:08:23 PM,10/10/19 11:08,wockendon,,Anthropology,SSD,Grad student,FALSE,Cecilia Lo,General walk-in,,,,,"CLient just need to update his browser. 
","[""Canvas""]",TechBar referral
10/10/2019 4:27:08 PM,10/10/19 11:27,MCONZEN,"Professor and Chrmn., Cmte. Geog. Studies",Comm-Geographic Sciences,SSD,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,"Problem with identifying where to click to get into a specific discussion board. 
","[""Canvas""]",Been here before
10/10/2019 5:32:04 PM,10/10/19 12:32,perrywong,,Anthropology,SSD,Grad student,FALSE,Cheryl Walker,General walk-in,,,,,Showed TA how to export material from course.  ,"[""Exporting course material""]",Been here before
10/14/2019 8:05:27 PM,10/14/19 15:05,hhaider,,Medicine-Gastroenterology,BSD,Staff,FALSE,Thomas Keith,General walk-in,,,,,General intro to Canvas,"[""Canvas""]",Been here before
10/15/2019 2:00:00 PM,10/15/19 14:00,mbhaduri,Lecturer,South Asian Languages and Civilizations,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:01 PM,10/15/19 14:00,davidreinhart,,Linguistics,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:02 PM,10/15/19 14:00,cmasciel,Italian Lecturer,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:03 PM,10/15/19 14:00,begoar,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:04 PM,10/15/19 14:00,vvegna,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:05 PM,10/15/19 14:00,amclean,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:06 PM,10/15/19 14:00,vmoraga,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:07 PM,10/15/19 14:00,ecremades,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:09 PM,10/15/19 14:00,fpieras,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:08 PM,10/15/19 14:00,jmatsubara,,Language Center,HUM,Staff,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:10 PM,10/15/19 14:00,sdunkle,,Language Center,HUM,Staff,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:11 PM,10/15/19 14:00,afl1,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:12 PM,10/15/19 14:00,yye22,,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:13 PM,10/15/19 14:00,mengli,,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:14 PM,10/15/19 14:00,mclozada,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:15 PM,10/15/19 14:00,ewebber,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:16 PM,10/15/19 14:00,karma,,South Asian Languages and Civilizations,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:17 PM,10/15/19 14:00,rpetrush,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:18 PM,10/15/19 14:00,petkovic,,Slavic Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/15/2019 2:00:19 PM,10/15/19 14:00,paulamotrico,,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Thomas Keith,Workshop,Custom Workshop,,,,,,
10/17/2019 4:10:17 PM,10/17/19 11:10,acatania,,College Writing Program,College,Staff,FALSE,Cheryl Walker,General walk-in,,,,,Writing intern,"[""Discussions"",""Assignments/Course Design"",""Canvas""]",Website or Events Calendar
10/17/2019 6:38:01 PM,10/17/19 13:38,dnrodowick,Glen A. Lloyd Distinguished Service Professor in Cinema and Me,Cinema and Media Studies,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Questions about a) scheduling office hours in the Canvas Calendar and b) editing playlists in Panopto.,"[""Canvas"",""Panopto""]",Been here before
10/17/2019 7:15:33 PM,10/17/19 14:15,davidreinhart,,Linguistics,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Client needed help using his webcam to record video within the Canvas email system.,"[""Canvas""]",Been here before
10/21/2019 4:37:19 PM,10/21/19 11:37,nlavie,,Near Eastern Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Cheryl Walker,General walk-in,,,,,Needed to create Winter 2020 course and move content from Autumn 2019 and change assignment dates.,"[""Assignments/Course Design"",""Canvas""]",Signage outside the TechBar
10/21/2019 5:55:12 PM,10/21/19 12:55,ijacobs,,Tech Srvc-Mono Order,College,Undergraduate,FALSE,Cheryl Walker,General walk-in,,,,,"She stated files were too large, needed help uploading video lectures to Canvas.  Advised her to upload into Panopto first then use link in Canvas.  ","[""Canvas"",""Panopto""]",She state she just knew
10/28/2019 10:08:21 PM,10/28/19 17:08,hmckeown,,College Writing Program,College,Staff,FALSE,Thomas Keith,General walk-in,,,,,Client is having difficulty getting Canvas notifications,"[""Canvas""]",Signage outside the TechBar
10/28/2019 10:08:58 PM,10/28/19 17:08,smatthews,,Neighborhood Schools,College,Undergraduate,FALSE,Thomas Keith,General walk-in,,,,,Being rendered inactive on Canvas course site,"[""Canvas""]",Signage outside the TechBar
10/28/2019 10:09:48 PM,10/28/19 17:09,dnrodowick,Glen A. Lloyd Distinguished Service Professor in Cinema and Me,Cinema and Media Studies,HUM,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Problems with students submitting their assignments on Panopto,"[""Panopto""]",Been here before
10/30/2019 12:45:45 PM,10/30/19 12:45,zhouh19,,,,,FALSE,Dale Mertes,Scheduled Consultation,,,,,"Consulted on UX/UI development, illustration, concept art.  Advised on what source materials need to be gathered for developer. Main project for College New Venture Challenge.",Media development,Website or Events Calendar
11/1/2019 3:37:55 PM,11/1/19 10:37,mmunakami,,Research Computing Center,,Staff,FALSE,Dale Mertes,Scheduled consultation,,,,,Advised on set up and export of Mind Bytes conference posters.  Worked in UchicagoBox to create workflow. ,"[""Media development (2D and 3D graphics, computer animations, etc.)""]",From a colleague
11/1/2019 3:40:13 PM,11/1/19 10:40,kgrasch,"Assistant Director, Finance, HR & Faculty Programs",Office Of VP Research,,Staff,FALSE,Dale Mertes,Scheduled consultation,,,,,"Set and execute 52 prints for Mind Bytes conference.  Advised on paper and ink order as well as deadline, transport and set up deadlines.  ","[""Media development (2D and 3D graphics, computer animations, etc.)""]",From a colleague
11/1/2019 3:42:20 PM,11/1/19 10:42,mallen1,Associate Prof. Department of Classics and the College,Classics,HUM,Faculty/Instructor,FALSE,Dale Mertes,Phone call,,,,,Bern 366 Uv images for Canvas.  Working on exposing faded text and processing for Canvas.,"[""Media development (2D and 3D graphics, computer animations, etc.)""]",From a colleague
10/28/2019 12:00:00 PM,10/28/19 12:00,fljonsso,,History,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:01 PM,10/28/19 12:00,rfulton,,History,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:02 PM,10/28/19 12:00,agoff,,History,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:03 PM,10/28/19 12:00,locking,,SSCD,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:04 PM,10/28/19 12:00,jlyon,,History,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:05 PM,10/28/19 12:00,jdohoney,,History,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:06 PM,10/28/19 12:00,ejrap,,History,SSD,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:07 PM,10/28/19 12:00,clrobertson,,History,SSD,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:08 PM,10/28/19 12:00,bms1,,History,SSD,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
10/28/2019 12:00:09 PM,10/28/19 12:00,madelinesmith,,History,SSD,Grad student,FALSE,Cecilia Lo,Workshop,Custom Workshop,,,,,,
11/4/2019 7:43:11 PM,11/4/19 13:43,ywang7,Senior Lecturer in Chinese Language and Director of the Chines,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Cecilia Lo,General walk-in,,,,,Question about assignment group weight and language placement exam,"[""Canvas""]",Been here before
11/6/2019 8:33:14 PM,11/6/19 14:33,mmward,Associate Professor,Art History,HUM,Faculty/Instructor,FALSE,Thomas Keith,Departmental walk-in,,,,,"Client is having trouble with PDFs in Canvas.  She was pressed for time and had to leave, so I invited her to email with a description of the problem so we can look into it further.","[""Canvas""]",From a colleague
11/11/2019 6:48:15 PM,11/11/19 12:48,alemseged,Senior Paleoanthropologist,Org.Bio./Anatomy,BSD,Faculty/Instructor,FALSE,Thomas Keith,General walk-in,,,,,Help with setting up Assignments and using Canvas Gradebook,"[""Canvas""]",Been here before
